from	to	interaction
23	1021	shm
52	1023	shm
1129	1028	shm
212	1029	shm
326	1035	shm
7	1036	shm
211	1044	shm
499	1045	shm
33	1049	shm
14	1058	shm
14	1059	shm
272	1060	shm
355	1063	shm
502	1077	shm
202	1078	shm
1005	1080	shm
47	1081	shm
336	1088	shm
8	1091	shm
12	1092	shm
16	1098	shm
284	1104	shm
725	1105	shm
309	1107	shm
228	1114	shm
5	1123	shm
184	1131	shm
326	1137	shm
216	1139	shm
64	1142	shm
46	1149	shm
431	1151	shm
908	1168	shm
35	1172	shm
741	1188	shm
263	1201	shm
21	1205	shm
88	1206	shm
22	1210	shm
38	1212	shm
65	1214	shm
502	1222	shm
277	1230	shm
16	1231	shm
972	1232	shm
966	1235	shm
68	1240	shm
527	1242	shm
14	1244	shm
48	1245	shm
96	1247	shm
69	1249	shm
309	1251	shm
355	1257	shm
941	1258	shm
1036	1261	shm
1992	1262	shm
5	1263	shm
689	1264	shm
216	1265	shm
80	1267	shm
8	1270	shm
68	1271	shm
46	1274	shm
107	1275	shm
30	1276	shm
1607	1279	shm
965	1285	shm
556	1288	shm
539	1289	shm
206	1291	shm
1784	1293	shm
326	1297	shm
303	1300	shm
527	1304	shm
12	1305	shm
1323	1307	shm
3324	1310	shm
38	1314	shm
14	1318	shm
166	1322	shm
82	1323	shm
16	1324	shm
570	1325	shm
17	1331	shm
30	1333	shm
908	1336	shm
8	1337	shm
14	1338	shm
343	1342	shm
539	1344	shm
986	1345	shm
447	1346	shm
16	1348	shm
1245	1355	shm
406	1360	shm
7	1374	shm
326	1376	shm
686	1379	shm
812	1381	shm
8	1382	shm
106	1383	shm
277	1387	shm
911	1389	shm
591	1391	shm
48	1394	shm
12	1399	shm
82	1402	shm
1601	1407	shm
48	1408	shm
689	1412	shm
67	1414	shm
1592	1415	shm
869	1422	shm
34	1423	shm
12	1424	shm
1258	1427	shm
998	1428	shm
212	1430	shm
595	1432	shm
2434	1435	shm
47	1436	shm
120	1437	shm
202	1439	shm
648	1440	shm
12	1443	shm
3	1445	shm
949	1447	shm
1872	1448	shm
100	1450	shm
591	1451	shm
3118	1452	shm
528	1453	shm
2291	1454	shm
406	1455	shm
507	1461	shm
2382	1465	shm
30	1472	shm
2	1475	shm
384	1476	shm
617	1479	shm
79	1480	shm
21	1481	shm
22	1483	shm
181	1486	shm
1210	1490	shm
277	1492	shm
94	1493	shm
1210	1494	shm
33	1495	shm
277	1498	shm
1493	1499	shm
1144	1503	shm
662	1508	shm
1206	1512	shm
2724	1513	shm
212	1517	shm
96	1518	shm
875	1519	shm
617	1520	shm
1035	1521	shm
336	1523	shm
1785	1525	shm
175	1527	shm
44	1528	shm
56	1530	shm
580	1531	shm
265	1532	shm
206	1533	shm
1450	1535	shm
281	1537	shm
1231	1541	shm
12	1545	shm
1383	1548	shm
434	1550	shm
62	1551	shm
261	1552	shm
2233	1554	shm
1591	1555	shm
1044	1557	shm
1036	1559	shm
826	1560	shm
457	1562	shm
2256	1563	shm
1344	1564	shm
1045	1565	shm
254	1567	shm
647	1568	shm
500	1569	shm
184	1571	shm
133	1572	shm
277	1577	shm
460	1578	shm
642	1581	shm
939	1584	shm
43	1586	shm
240	1587	shm
1161	1589	shm
38	1591	shm
2782	1592	shm
17	1593	shm
23	1595	shm
46	1597	shm
1493	1601	shm
112	1602	shm
461	1604	shm
550	1605	shm
133	1606	shm
133	1607	shm
116	1613	shm
918	1614	shm
711	1615	shm
23	1616	shm
1035	1617	shm
499	1619	shm
442	1620	shm
829	1621	shm
1325	1623	shm
539	1627	shm
557	1628	shm
54	1630	shm
1630	1634	shm
16	1635	shm
3	1638	shm
77	1641	shm
38	1642	shm
2940	1643	shm
3487	1645	shm
1263	1646	shm
310	1647	shm
294	1648	shm
385	1650	shm
414	1651	shm
447	1652	shm
166	1654	shm
517	1655	shm
1105	1658	shm
908	1659	shm
2517	1660	shm
1179	1662	shm
3	1664	shm
57	1665	shm
46	1667	shm
60	1669	shm
38	1671	shm
33	1672	shm
506	1674	shm
1878	1677	shm
469	1678	shm
48	1679	shm
43	1682	shm
296	1683	shm
360	1684	shm
2786	1686	shm
1006	1690	shm
1292	1691	shm
2	1692	shm
710	1693	shm
541	1695	shm
2750	1699	shm
341	1700	shm
895	1701	shm
604	1703	shm
2105	1704	shm
1249	1706	shm
561	1708	shm
46	1709	shm
132	1710	shm
1318	1714	shm
206	1717	shm
519	1718	shm
125	1720	shm
906	1723	shm
67	1724	shm
1081	1725	shm
2	1726	shm
486	1727	shm
145	1728	shm
60	1729	shm
473	1730	shm
1447	1731	shm
30	1732	shm
30	1733	shm
556	1735	shm
3189	1737	shm
1267	1738	shm
2422	1743	shm
2167	1744	shm
1036	1745	shm
1244	1746	shm
2838	1749	shm
655	1750	shm
1387	1751	shm
303	1753	shm
4	1754	shm
343	1756	shm
3054	1759	shm
320	1762	shm
278	1764	shm
1149	1765	shm
906	1766	shm
217	1767	shm
314	1769	shm
1127	1770	shm
331	1771	shm
305	1772	shm
80	1773	shm
902	1774	shm
268	1776	shm
38	1779	shm
12	1781	shm
3530	1783	shm
58	1784	shm
1690	1785	shm
1006	1786	shm
2185	1787	shm
678	1788	shm
1971	1789	shm
130	1791	shm
3046	1793	shm
401	1796	shm
1452	1798	shm
499	1799	shm
617	1800	shm
780	1804	shm
308	1805	shm
2840	1808	shm
55	1809	shm
103	1811	shm
49	1812	shm
58	1814	shm
360	1815	shm
992	1816	shm
109	1818	shm
513	1823	shm
725	1824	shm
509	1829	shm
2658	1832	shm
1184	1833	shm
76	1835	shm
2841	1837	shm
1276	1838	shm
497	1840	shm
244	1842	shm
2399	1846	shm
366	1847	shm
647	1848	shm
40	1851	shm
54	1852	shm
944	1856	shm
88	1857	shm
1607	1859	shm
130	1861	shm
254	1864	shm
1403	1865	shm
1333	1866	shm
1784	1867	shm
1517	1868	shm
163	1870	shm
31	1872	shm
217	1873	shm
2632	1874	shm
357	1875	shm
5	1876	shm
268	1878	shm
2684	1881	shm
82	1884	shm
189	1885	shm
3341	1886	shm
1852	1888	shm
2421	1890	shm
1085	1892	shm
352	1896	shm
145	1897	shm
557	1898	shm
544	1900	shm
169	1901	shm
1472	1903	shm
932	1904	shm
2	1906	shm
1127	1912	shm
383	1913	shm
7	1914	shm
570	1915	shm
725	1916	shm
739	1920	shm
123	1922	shm
1297	1923	shm
1324	1924	shm
92	1928	shm
341	1929	shm
1693	1931	shm
22	1932	shm
534	1933	shm
1205	1935	shm
309	1938	shm
65	1939	shm
284	1941	shm
431	1942	shm
183	1944	shm
17	1945	shm
2318	1946	shm
33	1947	shm
819	1949	shm
22	1953	shm
1517	1954	shm
902	1955	shm
2978	1957	shm
1251	1959	shm
828	1961	shm
212	1962	shm
1174	1964	shm
233	1965	shm
1098	1966	shm
87	1971	shm
1077	1972	shm
932	1973	shm
1866	1974	shm
301	1976	shm
23	1977	shm
478	1978	shm
51	1979	shm
936	1984	shm
12	1988	shm
457	1989	shm
1180	1992	shm
697	1994	shm
354	1995	shm
4	1997	shm
165	2002	shm
950	2003	shm
1044	2004	shm
12	2005	shm
23	2006	shm
541	2007	shm
468	2008	shm
78	2009	shm
190	2011	shm
14	2012	shm
408	2013	shm
4	2016	shm
2434	2020	shm
14	2023	shm
95	2025	shm
212	2026	shm
557	2030	shm
3182	2031	shm
344	2033	shm
1240	2034	shm
35	2035	shm
738	2036	shm
1950	2038	shm
1113	2041	shm
71	2044	shm
280	2045	shm
2344	2047	shm
1014	2050	shm
550	2051	shm
1137	2052	shm
1592	2054	shm
16	2060	shm
560	2061	shm
690	2066	shm
212	2069	shm
31	2070	shm
303	2074	shm
2329	2077	shm
814	2078	shm
733	2080	shm
260	2082	shm
80	2084	shm
1390	2085	shm
780	2086	shm
1196	2090	shm
1071	2091	shm
12	2095	shm
1129	2097	shm
1006	2098	shm
2047	2099	shm
936	2100	shm
1	2102	shm
1472	2103	shm
2228	2104	shm
615	2106	shm
65	2110	shm
1567	2111	shm
502	2113	shm
352	2115	shm
1984	2117	shm
310	2118	shm
2872	2119	shm
1914	2120	shm
2888	2122	shm
626	2124	shm
94	2127	shm
2340	2128	shm
616	2129	shm
95	2130	shm
109	2131	shm
82	2135	shm
190	2136	shm
431	2139	shm
60	2140	shm
1125	2141	shm
941	2144	shm
2	2146	shm
53	2148	shm
89	2150	shm
770	2153	shm
62	2157	shm
308	2158	shm
2215	2160	shm
200	2163	shm
38	2166	shm
79	2167	shm
3263	2168	shm
1245	2169	shm
302	2170	shm
278	2172	shm
166	2174	shm
1521	2175	shm
199	2177	shm
1014	2179	shm
31	2180	shm
54	2184	shm
42	2185	shm
949	2186	shm
7	2187	shm
1971	2191	shm
434	2197	shm
17	2201	shm
633	2203	shm
21	2208	shm
1448	2210	shm
806	2211	shm
1044	2212	shm
23	2213	shm
77	2214	shm
546	2215	shm
3	2217	shm
775	2218	shm
1864	2219	shm
762	2220	shm
693	2221	shm
704	2222	shm
1325	2223	shm
931	2226	shm
3302	2228	shm
1878	2231	shm
597	2232	shm
133	2233	shm
1390	2234	shm
304	2237	shm
23	2238	shm
2248	2239	shm
2750	2241	shm
936	2242	shm
311	2247	shm
936	2248	shm
2469	2249	shm
1036	2250	shm
49	2251	shm
704	2252	shm
82	2253	shm
1230	2254	shm
1085	2255	shm
165	2256	shm
490	2259	shm
80	2261	shm
1984	2264	shm
221	2265	shm
2593	2266	shm
92	2267	shm
550	2268	shm
47	2269	shm
916	2270	shm
305	2272	shm
1197	2275	shm
342	2276	shm
152	2277	shm
460	2278	shm
936	2283	shm
214	2284	shm
223	2285	shm
398	2287	shm
2932	2292	shm
2963	2294	shm
432	2297	shm
3315	2303	shm
366	2304	shm
2	2306	shm
2751	2307	shm
2318	2310	shm
1390	2312	shm
806	2314	shm
2790	2315	shm
112	2316	shm
1415	2317	shm
2522	2318	shm
795	2321	shm
31	2322	shm
130	2323	shm
1272	2325	shm
2968	2328	shm
100	2329	shm
1303	2330	shm
817	2331	shm
1236	2332	shm
2	2336	shm
965	2340	shm
826	2341	shm
1868	2343	shm
1029	2344	shm
92	2346	shm
1602	2347	shm
21	2349	shm
33	2351	shm
52	2352	shm
1230	2354	shm
111	2358	shm
655	2360	shm
49	2362	shm
1971	2363	shm
111	2366	shm
414	2367	shm
3101	2370	shm
1435	2371	shm
539	2374	shm
3469	2381	shm
56	2382	shm
181	2383	shm
1774	2385	shm
14	2386	shm
459	2388	shm
366	2398	shm
507	2399	shm
81	2400	shm
32	2404	shm
57	2405	shm
1258	2406	shm
23	2407	shm
17	2408	shm
1628	2410	shm
4	2411	shm
986	2412	shm
830	2413	shm
591	2417	shm
7	2418	shm
1	2419	shm
35	2420	shm
739	2421	shm
2965	2422	shm
224	2423	shm
59	2424	shm
95	2426	shm
1463	2428	shm
21	2430	shm
87	2434	shm
181	2436	shm
2607	2438	shm
142	2439	shm
139	2440	shm
2156	2441	shm
1392	2442	shm
33	2443	shm
3046	2445	shm
193	2446	shm
757	2448	shm
381	2449	shm
1131	2450	shm
2658	2452	shm
7	2453	shm
1430	2454	shm
282	2455	shm
1477	2456	shm
2157	2457	shm
988	2458	shm
86	2459	shm
1018	2460	shm
689	2461	shm
1335	2463	shm
1725	2466	shm
935	2467	shm
56	2468	shm
44	2469	shm
21	2470	shm
1335	2471	shm
35	2475	shm
678	2477	shm
443	2478	shm
155	2479	shm
905	2480	shm
2344	2482	shm
343	2484	shm
55	2485	shm
988	2486	shm
1303	2487	shm
751	2488	shm
192	2489	shm
88	2491	shm
21	2492	shm
305	2493	shm
2763	2494	shm
14	2495	shm
509	2496	shm
800	2501	shm
71	2502	shm
1206	2503	shm
125	2504	shm
1343	2506	shm
462	2507	shm
521	2511	shm
1270	2512	shm
130	2513	shm
830	2514	shm
2	2515	shm
1338	2519	shm
3528	2522	shm
2888	2524	shm
2371	2525	shm
2949	2526	shm
575	2527	shm
626	2528	shm
1078	2531	shm
1288	2532	shm
132	2533	shm
302	2534	shm
1080	2535	shm
14	2538	shm
169	2539	shm
1731	2540	shm
1812	2542	shm
38	2544	shm
1308	2547	shm
1023	2549	shm
1166	2551	shm
2790	2552	shm
468	2553	shm
57	2557	shm
1127	2559	shm
30	2563	shm
825	2564	shm
103	2565	shm
2070	2567	shm
124	2568	shm
7	2569	shm
869	2570	shm
502	2572	shm
941	2573	shm
2070	2574	shm
1077	2576	shm
145	2579	shm
1276	2580	shm
732	2584	shm
1161	2586	shm
1372	2588	shm
1025	2593	shm
35	2594	shm
826	2596	shm
969	2599	shm
1258	2600	shm
217	2602	shm
956	2603	shm
1155	2605	shm
69	2608	shm
57	2610	shm
826	2611	shm
206	2612	shm
1	2614	shm
1261	2615	shm
950	2616	shm
60	2617	shm
1394	2618	shm
16	2622	shm
2724	2624	shm
728	2625	shm
1617	2627	shm
130	2630	shm
462	2631	shm
352	2632	shm
147	2633	shm
2612	2634	shm
3149	2637	shm
3	2638	shm
179	2639	shm
1279	2641	shm
1308	2644	shm
42	2646	shm
3521	2648	shm
795	2652	shm
2167	2654	shm
65	2655	shm
710	2657	shm
211	2658	shm
181	2660	shm
369	2661	shm
535	2662	shm
2533	2665	shm
304	2666	shm
398	2670	shm
65	2672	shm
302	2673	shm
1353	2674	shm
54	2675	shm
3193	2676	shm
845	2678	shm
32	2679	shm
1387	2681	shm
196	2682	shm
1	2684	shm
218	2685	shm
3	2686	shm
361	2688	shm
3263	2689	shm
88	2690	shm
1292	2691	shm
544	2693	shm
42	2696	shm
1292	2699	shm
1509	2700	shm
2916	2702	shm
14	2707	shm
47	2709	shm
2547	2710	shm
797	2711	shm
696	2713	shm
539	2717	shm
184	2722	shm
1381	2723	shm
626	2724	shm
7	2730	shm
2013	2734	shm
99	2741	shm
282	2744	shm
1878	2748	shm
3130	2751	shm
387	2752	shm
550	2753	shm
1335	2754	shm
2795	2755	shm
2083	2756	shm
872	2758	shm
1080	2759	shm
90	2760	shm
949	2761	shm
17	2762	shm
867	2763	shm
2185	2765	shm
442	2768	shm
336	2769	shm
58	2770	shm
23	2774	shm
621	2776	shm
1161	2777	shm
2507	2778	shm
1234	2780	shm
212	2782	shm
1168	2783	shm
4	2784	shm
112	2786	shm
162	2787	shm
1599	2788	shm
39	2790	shm
30	2792	shm
127	2793	shm
676	2795	shm
732	2796	shm
1044	2798	shm
31	2799	shm
1392	2800	shm
649	2804	shm
466	2806	shm
145	2808	shm
462	2809	shm
611	2810	shm
32	2812	shm
109	2813	shm
35	2814	shm
38	2815	shm
51	2817	shm
833	2818	shm
303	2820	shm
719	2822	shm
739	2823	shm
3061	2826	shm
254	2827	shm
2233	2828	shm
142	2829	shm
181	2830	shm
344	2831	shm
54	2832	shm
812	2833	shm
14	2834	shm
162	2838	shm
2932	2839	shm
282	2840	shm
1785	2842	shm
278	2844	shm
1091	2845	shm
296	2850	shm
453	2851	shm
3529	2853	shm
955	2854	shm
1168	2855	shm
42	2857	shm
46	2860	shm
817	2861	shm
1035	2862	shm
1	2863	shm
1018	2865	shm
159	2866	shm
215	2869	shm
1247	2870	shm
740	2871	shm
262	2872	shm
570	2874	shm
1703	2876	shm
31	2877	shm
344	2878	shm
14	2879	shm
2559	2880	shm
294	2881	shm
44	2882	shm
716	2884	shm
1353	2888	shm
1085	2890	shm
42	2891	shm
946	2892	shm
678	2893	shm
960	2894	shm
1387	2896	shm
1151	2898	shm
7	2900	shm
89	2901	shm
185	2904	shm
3301	2906	shm
588	2907	shm
3	2908	shm
79	2910	shm
76	2911	shm
1142	2912	shm
17	2913	shm
3004	2916	shm
34	2919	shm
853	2920	shm
592	2924	shm
710	2926	shm
507	2927	shm
78	2929	shm
1530	2930	shm
2964	2932	shm
592	2933	shm
235	2935	shm
33	2938	shm
197	2940	shm
416	2942	shm
513	2943	shm
441	2947	shm
985	2949	shm
183	2950	shm
53	2951	shm
38	2952	shm
2984	2953	shm
865	2958	shm
793	2959	shm
14	2960	shm
1935	2961	shm
292	2962	shm
902	2963	shm
99	2964	shm
64	2965	shm
2089	2966	shm
853	2967	shm
2400	2968	shm
12	2971	shm
103	2972	shm
376	2974	shm
2658	2975	shm
950	2979	shm
2790	2980	shm
2124	2981	shm
212	2982	shm
1617	2984	shm
31	2985	shm
159	2987	shm
1374	2989	shm
206	2991	shm
1344	2993	shm
1693	2995	shm
1325	2997	shm
107	2998	shm
1107	3002	shm
1029	3004	shm
701	3006	shm
2212	3007	shm
817	3012	shm
665	3013	shm
60	3016	shm
217	3017	shm
738	3019	shm
1101	3021	shm
851	3026	shm
949	3027	shm
2757	3028	shm
88	3030	shm
357	3033	shm
592	3034	shm
54	3035	shm
44	3036	shm
268	3039	shm
2995	3040	shm
390	3041	shm
172	3042	shm
2755	3044	shm
941	3045	shm
829	3046	shm
214	3047	shm
42	3049	shm
238	3051	shm
1308	3054	shm
599	3057	shm
206	3058	shm
512	3061	shm
2	3062	shm
56	3063	shm
53	3065	shm
2874	3066	shm
855	3067	shm
68	3068	shm
750	3069	shm
2491	3071	shm
3425	3072	shm
249	3073	shm
242	3078	shm
1077	3080	shm
3125	3081	shm
944	3083	shm
730	3087	shm
31	3088	shm
79	3089	shm
1270	3092	shm
12	3093	shm
294	3094	shm
689	3095	shm
2065	3096	shm
1274	3097	shm
184	3099	shm
2580	3101	shm
92	3102	shm
260	3104	shm
87	3105	shm
685	3107	shm
17	3108	shm
431	3109	shm
1599	3111	shm
211	3112	shm
844	3114	shm
869	3117	shm
550	3118	shm
853	3119	shm
348	3121	shm
2596	3124	shm
196	3126	shm
971	3127	shm
2020	3130	shm
640	3133	shm
2349	3135	shm
3193	3137	shm
62	3139	shm
541	3140	shm
35	3142	shm
936	3143	shm
39	3146	shm
595	3149	shm
69	3150	shm
1003	3152	shm
8	3153	shm
655	3155	shm
1104	3157	shm
1447	3160	shm
85	3162	shm
1459	3163	shm
500	3164	shm
1942	3165	shm
1258	3166	shm
199	3172	shm
112	3175	shm
539	3177	shm
2	3178	shm
542	3181	shm
1155	3182	shm
1130	3184	shm
361	3185	shm
2750	3188	shm
333	3189	shm
2422	3190	shm
218	3193	shm
499	3194	shm
130	3195	shm
2185	3196	shm
3268	3200	shm
282	3201	shm
845	3202	shm
425	3203	shm
369	3205	shm
2052	3206	shm
2020	3208	shm
89	3211	shm
499	3215	shm
3546	3216	shm
1085	3217	shm
1006	3219	shm
1142	3222	shm
64	3223	shm
21	3225	shm
1240	3226	shm
128	3230	shm
3193	3232	shm
686	3236	shm
152	3240	shm
1245	3241	shm
44	3242	shm
14	3243	shm
2214	3245	shm
1020	3248	shm
2818	3250	shm
969	3251	shm
1009	3253	shm
1565	3256	shm
499	3259	shm
1276	3260	shm
1240	3262	shm
2434	3263	shm
284	3264	shm
422	3266	shm
120	3267	shm
1149	3268	shm
809	3269	shm
506	3270	shm
580	3272	shm
260	3276	shm
1498	3277	shm
413	3280	shm
2130	3281	shm
3193	3284	shm
1922	3287	shm
1343	3294	shm
998	3297	shm
485	3298	shm
99	3301	shm
686	3302	shm
448	3306	shm
615	3308	shm
506	3310	shm
939	3312	shm
1814	3313	shm
883	3314	shm
557	3315	shm
865	3316	shm
633	3317	shm
59	3318	shm
460	3323	shm
95	3324	shm
1173	3325	shm
88	3326	shm
32	3331	shm
64	3333	shm
85	3335	shm
1004	3336	shm
62	3338	shm
1	3340	shm
2790	3341	shm
109	3342	shm
3068	3345	shm
46	3347	shm
1932	3348	shm
3491	3350	shm
2756	3351	shm
2043	3353	shm
1672	3355	shm
1115	3359	shm
187	3362	shm
39	3363	shm
908	3366	shm
22	3368	shm
1205	3372	shm
181	3374	shm
355	3377	shm
1114	3378	shm
56	3380	shm
959	3381	shm
542	3384	shm
40	3387	shm
56	3389	shm
1995	3390	shm
1074	3391	shm
570	3392	shm
802	3393	shm
130	3395	shm
462	3398	shm
34	3400	shm
92	3404	shm
314	3409	shm
1274	3411	shm
1044	3412	shm
59	3414	shm
107	3416	shm
1414	3425	shm
314	3426	shm
16	3429	shm
1137	3430	shm
2358	3431	shm
152	3433	shm
168	3434	shm
17	3435	shm
133	3436	shm
32	3437	shm
829	3438	shm
377	3439	shm
1125	3440	shm
78	3441	shm
112	3442	shm
944	3443	shm
43	3444	shm
30	3445	shm
538	3448	shm
60	3450	shm
58	3451	shm
139	3453	shm
43	3454	shm
3218	3455	shm
1915	3458	shm
2652	3459	shm
3335	3460	shm
89	3461	shm
920	3462	shm
1230	3464	shm
1784	3466	shm
448	3467	shm
1276	3468	shm
65	3469	shm
1098	3473	shm
1765	3475	shm
686	3477	shm
1104	3479	shm
1123	3481	shm
487	3482	shm
1450	3483	shm
1328	3484	shm
341	3486	shm
696	3489	shm
1198	3491	shm
112	3492	shm
2417	3493	shm
21	3499	shm
33	3501	shm
181	3502	shm
416	3503	shm
71	3505	shm
1785	3509	shm
78	3511	shm
944	3512	shm
710	3515	shm
89	3516	shm
46	3517	shm
486	3518	shm
3045	3520	shm
812	3528	shm
442	3529	shm
181	3530	shm
1021	3533	shm
842	3536	shm
65	3538	shm
216	3539	shm
224	3540	shm
264	3543	shm
341	3544	shm
483	3547	shm
466	3550	shm
1724	3552	shm
32	3554	shm
965	3557	shm
828	3559	shm
53	3561	shm
706	3563	shm
77	3564	shm
693	3566	shm
81	3567	shm
641	3568	shm
649	3569	shm
67	3571	shm
206	3572	shm
58	3575	shm
311	3576	shm
1006	3577	shm
139	3578	shm
725	3579	shm
592	3580	shm
1020	3581	shm
865	3583	shm
89	3584	shm
580	3585	shm
1085	3587	shm
1421	3589	shm
1328	3590	shm
