from	to	interaction
1076	3079	shm
1431	1221	shm
1221	2575	shm
3154	1221	shm
1330	1431	shm
1330	3116	shm
1330	3154	shm
1421	1411	shm
1411	2575	shm
1411	3079	shm
1421	1518	shm
2200	1421	shm
1431	2575	shm
1518	2575	shm
1518	3079	shm
1749	1971	shm
1749	2112	shm
2200	2112	shm
2200	2359	shm
2200	2571	shm
2200	2636	shm
2569	2460	shm
3148	2460	shm
3148	2636	shm
57	7	shm
7	569	shm
7	685	shm
7	811	shm
7	1090	shm
7	1269	shm
7	1336	shm
7	1381	shm
7	3152	shm
57	1783	shm
57	1813	shm
57	2769	shm
57	3450	shm
57	3574	shm
569	709	shm
569	1324	shm
1783	569	shm
569	1914	shm
569	2521	shm
569	2873	shm
569	3391	shm
685	709	shm
685	1378	shm
685	1692	shm
685	3235	shm
685	3301	shm
685	3476	shm
685	3514	shm
709	1692	shm
709	2103	shm
709	2656	shm
709	2925	shm
709	3514	shm
811	1380	shm
811	1692	shm
811	2832	shm
811	2996	shm
811	3527	shm
1090	2227	shm
1090	2844	shm
1090	3391	shm
1269	2511	shm
1269	3091	shm
1269	3301	shm
1269	3527	shm
1783	1292	shm
1292	1945	shm
1292	2925	shm
1381	1324	shm
1324	1622	shm
1324	2222	shm
1324	2309	shm
1324	2996	shm
1324	3039	shm
1336	1945	shm
1336	3235	shm
1378	1930	shm
1380	1930	shm
1380	2317	shm
1380	2722	shm
1381	1622	shm
1381	2511	shm
1381	2722	shm
1381	2996	shm
1381	3039	shm
3391	1622	shm
1813	1692	shm
1692	1930	shm
1692	2994	shm
1692	3039	shm
1783	1866	shm
1783	3465	shm
1813	1930	shm
1813	2994	shm
1813	3039	shm
1813	3312	shm
1866	3039	shm
1914	1945	shm
1914	2656	shm
1914	2994	shm
1914	3039	shm
1914	3457	shm
1914	3514	shm
2873	1930	shm
2317	1945	shm
2521	1945	shm
2832	1945	shm
2873	1945	shm
3065	1945	shm
3091	1945	shm
3457	1945	shm
3527	1945	shm
2227	2103	shm
3301	2103	shm
3391	2103	shm
2511	2222	shm
3391	2222	shm
3301	2227	shm
2317	2309	shm
2511	2309	shm
2521	2309	shm
2873	2309	shm
3065	2309	shm
3091	2309	shm
3527	2309	shm
2521	2317	shm
2873	2317	shm
3065	2317	shm
3091	2317	shm
3527	2317	shm
3527	2521	shm
3301	2656	shm
2832	2994	shm
2832	3039	shm
2873	3065	shm
2873	3457	shm
3235	2925	shm
3301	2925	shm
2994	3039	shm
3312	3039	shm
3091	3065	shm
3391	3514	shm
61	1550	shm
61	2156	shm
61	3138	shm
61	3337	shm
76	126	shm
76	1640	shm
76	2213	shm
76	3563	shm
126	2792	shm
2156	2456	shm
2213	3244	shm
210	2003	shm
308	2003	shm
2003	1043	shm
3553	31	shm
3471	3553	shm
102	2564	shm
30	1871	shm
30	2069	shm
30	2179	shm
30	2321	shm
30	2798	shm
30	2876	shm
30	2984	shm
30	3087	shm
30	58	shm
1871	1447	shm
1447	2209	shm
1871	2423	shm
1871	3317	shm
2069	2209	shm
2069	2566	shm
2069	2573	shm
2321	2209	shm
2876	2209	shm
31	2403	shm
31	2678	shm
31	2811	shm
31	3330	shm
31	3436	shm
3471	31	shm
32	866	shm
32	1048	shm
32	1494	shm
32	1671	shm
32	1946	shm
32	2350	shm
32	2442	shm
32	2937	shm
32	3500	shm
75	38	shm
38	164	shm
38	196	shm
38	271	shm
38	731	shm
38	852	shm
38	984	shm
38	2789	shm
38	3145	shm
38	3362	shm
41	2184	shm
41	2645	shm
41	2695	shm
41	2856	shm
41	2890	shm
41	3048	shm
45	1148	shm
45	1273	shm
45	1596	shm
45	1666	shm
45	1708	shm
45	2859	shm
45	3346	shm
45	3516	shm
55	1529	shm
55	2381	shm
55	2467	shm
55	3062	shm
55	3379	shm
55	3388	shm
66	1413	shm
66	1723	shm
66	3570	shm
67	1239	shm
67	1270	shm
67	3067	shm
70	2043	shm
70	2501	shm
70	3504	shm
75	1019	shm
75	1834	shm
75	2910	shm
84	3161	shm
84	3334	shm
89	2759	shm
91	1927	shm
91	2266	shm
91	2345	shm
91	3101	shm
91	3403	shm
93	1492	shm
93	2126	shm
94	2024	shm
94	2129	shm
94	2425	shm
94	3323	shm
3448	94	shm
196	102	shm
102	1810	shm
102	2971	shm
111	1601	shm
111	2785	shm
111	3174	shm
111	3441	shm
111	3491	shm
3469	116	shm
132	1571	shm
132	1605	shm
132	1606	shm
132	2232	shm
132	3435	shm
161	2786	shm
161	2837	shm
164	2001	shm
164	2255	shm
186	3361	shm
189	2010	shm
189	2135	shm
192	2445	shm
196	2939	shm
211	1028	shm
211	1429	shm
211	1516	shm
211	1961	shm
211	2025	shm
211	2068	shm
211	2781	shm
211	2981	shm
214	2868	shm
523	248	shm
248	3072	shm
267	1877	shm
267	3038	shm
271	1059	shm
276	964	shm
276	1229	shm
276	1386	shm
276	1491	shm
276	1497	shm
276	1576	shm
313	1768	shm
313	3408	shm
313	3425	shm
347	3120	shm
375	2973	shm
460	1603	shm
1630	516	shm
516	1654	shm
543	1899	shm
543	2692	shm
556	1627	shm
556	1897	shm
556	2029	shm
556	3314	shm
731	2583	shm
731	2795	shm
738	1919	shm
738	2420	shm
738	2822	shm
769	2152	shm
827	1960	shm
827	3558	shm
828	1620	shm
828	3045	shm
828	3437	shm
832	2817	shm
852	2919	shm
852	2966	shm
852	3118	shm
866	2762	shm
915	2269	shm
3469	915	shm
964	1284	shm
2215	964	shm
964	2339	shm
964	3556	shm
970	3126	shm
984	2948	shm
1019	2789	shm
1019	3247	shm
1019	3580	shm
1024	2592	shm
1028	2343	shm
1028	3003	shm
1059	1885	shm
2789	1059	shm
1148	1764	shm
1148	3267	shm
1229	1750	shm
1229	2253	shm
1229	2339	shm
1229	2353	shm
1229	3276	shm
1229	3463	shm
1239	2033	shm
1239	3225	shm
1239	3261	shm
1270	2033	shm
1273	1764	shm
1273	3096	shm
1273	3410	shm
1606	1278	shm
2232	1278	shm
1278	2640	shm
3323	1309	shm
1352	2673	shm
1352	2887	shm
1386	1750	shm
1386	2680	shm
1386	2895	shm
1600	1406	shm
2126	1406	shm
1413	3424	shm
1591	1414	shm
1414	2316	shm
2781	1414	shm
3003	1414	shm
1429	2453	shm
2290	1453	shm
2381	1464	shm
3388	1464	shm
1491	3556	shm
1492	1498	shm
1492	1600	shm
1497	2895	shm
1497	3276	shm
1497	3556	shm
1516	1867	shm
1516	1953	shm
1516	2098	shm
1516	2316	shm
1516	2342	shm
1529	2929	shm
2232	1553	shm
3435	1553	shm
1834	1562	shm
2255	1562	shm
2789	1562	shm
2979	1562	shm
3362	1562	shm
1576	3556	shm
1591	2053	shm
2781	1591	shm
1601	2346	shm
1606	1858	shm
1627	2409	shm
1834	1642	shm
2939	1642	shm
3362	1642	shm
1671	3354	shm
1877	1676	shm
3038	1676	shm
2785	1685	shm
1723	3551	shm
2837	1748	shm
1764	3474	shm
2184	1786	shm
3045	1792	shm
1834	1885	shm
1834	2255	shm
1834	2525	shm
1834	2551	shm
1834	2919	shm
1834	2939	shm
1834	2948	shm
1834	2971	shm
1834	3340	shm
1834	3362	shm
3435	1858	shm
1867	2316	shm
1867	2342	shm
1877	2230	shm
1877	2747	shm
3247	1885	shm
3340	1885	shm
2420	1889	shm
1946	3354	shm
1953	2316	shm
2046	2098	shm
2046	2316	shm
2343	2046	shm
2046	2701	shm
2781	2046	shm
2453	2053	shm
2781	2053	shm
2098	2316	shm
2343	2098	shm
2781	2098	shm
2887	2121	shm
2339	2127	shm
2353	2127	shm
2129	3280	shm
2184	2764	shm
2184	3195	shm
2232	2827	shm
2592	2265	shm
3314	2302	shm
2789	2314	shm
3247	2314	shm
2342	2316	shm
2343	2316	shm
2781	2342	shm
2343	2481	shm
2343	2701	shm
3441	2346	shm
2350	2493	shm
2350	2762	shm
3314	2409	shm
2425	3280	shm
3045	2444	shm
2481	2701	shm
2762	2493	shm
2887	2523	shm
2948	2525	shm
2789	2551	shm
3247	2551	shm
2695	2764	shm
2781	2701	shm
2915	2701	shm
2981	2701	shm
3003	2701	shm
2781	2915	shm
2781	3003	shm
2789	2971	shm
2789	2979	shm
2789	3118	shm
2789	3340	shm
2817	3249	shm
3003	2915	shm
2939	2971	shm
3247	2971	shm
3067	3344	shm
3424	3071	shm
3267	3199	shm
3247	3340	shm
3334	3459	shm
3346	3474	shm
3570	3551	shm
124	1719	shm
124	2503	shm
829	2412	shm
829	2513	shm
1183	1832	shm
1179	1991	shm
1991	1261	shm
110	746	shm
110	2357	shm
110	2365	shm
799	2500	shm
2357	3430	shm
6	2	shm
2	15	shm
2	33	shm
2	205	shm
2	210	shm
264	2	shm
2	308	shm
2	340	shm
2	1444	shm
2	1637	shm
2	1663	shm
2	2216	shm
2	2637	shm
2	2685	shm
2	2907	shm
4	325	shm
4	498	shm
4	526	shm
4	740	shm
4	1122	shm
4	1262	shm
1372	4	shm
4	1875	shm
6	724	shm
6	1035	shm
6	1373	shm
6	1913	shm
6	2186	shm
6	2417	shm
6	2452	shm
6	2568	shm
6	2729	shm
6	2899	shm
15	47	shm
15	1097	shm
15	1230	shm
15	1323	shm
15	1347	shm
15	1634	shm
15	2059	shm
2186	15	shm
15	2621	shm
15	3428	shm
3487	15	shm
20	907	shm
20	940	shm
20	1004	shm
20	1204	shm
20	1480	shm
20	2207	shm
20	2348	shm
20	2429	shm
20	2469	shm
20	2491	shm
20	3224	shm
20	3498	shm
33	954	shm
33	1422	shm
33	2918	shm
33	3399	shm
47	1244	shm
47	1393	shm
47	1407	shm
47	1678	shm
52	2147	shm
52	2950	shm
52	3064	shm
52	3560	shm
86	53	shm
53	1629	shm
53	1851	shm
53	2183	shm
53	2674	shm
53	2831	shm
53	3034	shm
58	2423	shm
58	3317	shm
58	3413	shm
80	359	shm
80	2399	shm
80	3566	shm
86	1970	shm
86	2433	shm
86	3104	shm
87	1205	shm
87	1856	shm
87	2490	shm
87	2689	shm
87	3029	shm
87	3325	shm
98	424	shm
98	2740	shm
98	2963	shm
98	3300	shm
99	1449	shm
99	2328	shm
359	151	shm
151	510	shm
151	2276	shm
151	3239	shm
151	3432	shm
162	1869	shm
168	359	shm
168	1006	shm
168	1900	shm
168	2538	shm
183	421	shm
183	1130	shm
183	1570	shm
183	2721	shm
183	3098	shm
205	549	shm
205	825	shm
205	948	shm
1035	205	shm
205	1290	shm
205	1347	shm
205	1422	shm
205	1532	shm
205	1716	shm
205	2611	shm
205	2990	shm
205	3057	shm
205	3571	shm
724	210	shm
210	901	shm
210	948	shm
210	1323	shm
210	2657	shm
210	3111	shm
210	3399	shm
217	2684	shm
217	3192	shm
243	1841	shm
259	2081	shm
259	3103	shm
259	3275	shm
264	1531	shm
308	549	shm
308	1106	shm
308	1230	shm
308	1250	shm
1373	308	shm
308	1937	shm
308	2918	shm
325	816	shm
325	1034	shm
325	1136	shm
325	1296	shm
325	1375	shm
340	825	shm
340	901	shm
340	954	shm
340	1097	shm
340	1106	shm
340	1699	shm
340	1928	shm
340	3485	shm
340	3543	shm
359	465	shm
359	537	shm
359	640	shm
359	864	shm
359	1683	shm
359	1814	shm
421	3265	shm
424	3202	shm
440	2946	shm
465	2805	shm
465	3549	shm
498	816	shm
498	936	shm
498	1044	shm
498	1618	shm
498	1798	shm
498	3193	shm
498	3214	shm
498	3258	shm
526	936	shm
526	1034	shm
526	1241	shm
526	1303	shm
537	3447	shm
549	1005	shm
1260	549	shm
549	1604	shm
549	2050	shm
549	2267	shm
549	2752	shm
549	3117	shm
640	3567	shm
684	3106	shm
724	1104	shm
724	1823	shm
724	1915	shm
724	3578	shm
740	1044	shm
740	1187	shm
740	1296	shm
740	1303	shm
794	2320	shm
794	2651	shm
816	2330	shm
816	2860	shm
816	3011	shm
818	1948	shm
825	1005	shm
1016	825	shm
825	1559	shm
825	2340	shm
825	2595	shm
825	2610	shm
864	2957	shm
864	3315	shm
864	3582	shm
901	1773	shm
901	1954	shm
901	2595	shm
901	2962	shm
3578	901	shm
907	1167	shm
907	1335	shm
907	1658	shm
907	3365	shm
919	3461	shm
931	1903	shm
931	1972	shm
936	2330	shm
936	3255	shm
940	1257	shm
940	1335	shm
940	2143	shm
940	2572	shm
940	3044	shm
1104	948	shm
948	1446	shm
948	2050	shm
948	2185	shm
948	2595	shm
948	2752	shm
948	2760	shm
948	3026	shm
954	2853	shm
954	3123	shm
1004	1079	shm
1004	1167	shm
1004	2143	shm
1106	1005	shm
1005	1689	shm
1005	1785	shm
1005	2097	shm
1005	3218	shm
1005	3576	shm
1035	1016	shm
1034	1520	shm
1034	1616	shm
1034	2330	shm
1034	2861	shm
1035	1104	shm
1035	1260	shm
1035	1558	shm
1035	1657	shm
1035	1744	shm
1035	2249	shm
1043	1354	shm
1043	1556	shm
1043	1773	shm
1043	2050	shm
1043	2211	shm
1043	2752	shm
1043	2797	shm
1043	3411	shm
1044	1564	shm
1044	2626	shm
1044	2860	shm
2429	1079	shm
1079	2534	shm
1079	2758	shm
1097	1393	shm
1097	1965	shm
1097	2610	shm
1097	2962	shm
1097	3472	shm
1104	1657	shm
1106	1773	shm
1106	1965	shm
1106	3001	shm
1122	1136	shm
1122	1187	shm
1122	1520	shm
1122	1798	shm
1122	2051	shm
1122	3429	shm
1122	3480	shm
1130	2449	shm
1136	1520	shm
1136	2051	shm
1136	3011	shm
1136	3429	shm
1167	2758	shm
1167	2782	shm
1167	2854	shm
1187	1564	shm
1187	2051	shm
1204	1257	shm
1204	1934	shm
1204	3365	shm
1204	3371	shm
1205	1511	shm
1205	2502	shm
1230	1354	shm
1230	1540	shm
1230	1965	shm
1230	2384	shm
1230	3117	shm
1230	3411	shm
1262	1241	shm
1241	2861	shm
1323	1244	shm
1244	1354	shm
1244	2168	shm
1244	3240	shm
1250	1958	shm
1250	2211	shm
1250	2267	shm
1250	3001	shm
1257	1426	shm
1257	2405	shm
1257	2599	shm
1257	3165	shm
1373	1260	shm
1260	2614	shm
1262	1375	shm
1262	1645	shm
1262	2861	shm
1262	3205	shm
1262	3258	shm
1262	3429	shm
1290	1446	shm
1290	1559	shm
1290	1730	shm
1290	2267	shm
1296	1616	shm
1296	1922	shm
1296	2051	shm
1296	2860	shm
1303	1616	shm
1303	3255	shm
1323	1354	shm
1323	1923	shm
1323	2168	shm
1323	2760	shm
1323	2962	shm
1323	3411	shm
1335	1426	shm
1335	2782	shm
1347	2610	shm
1347	2760	shm
1347	3117	shm
1373	2119	shm
1373	2614	shm
1373	2988	shm
1375	2861	shm
1375	3205	shm
1375	3429	shm
1389	2084	shm
1389	2233	shm
1389	2311	shm
1393	2617	shm
1407	2617	shm
1422	3123	shm
3365	1426	shm
1434	2370	shm
2433	1434	shm
1444	2059	shm
1446	1730	shm
2657	1446	shm
1446	3159	shm
1449	1534	shm
1449	3482	shm
1451	1797	shm
1937	1451	shm
2611	1451	shm
2614	1451	shm
1451	2841	shm
3117	1451	shm
2689	1511	shm
1520	2174	shm
1520	2952	shm
1559	1524	shm
1657	1524	shm
1689	1524	shm
1730	1524	shm
1744	1524	shm
1773	1524	shm
1784	1524	shm
1831	1524	shm
1915	1524	shm
1937	1524	shm
2097	1524	shm
2211	1524	shm
2267	1524	shm
2340	1524	shm
2568	1524	shm
2595	1524	shm
2611	1524	shm
2614	1524	shm
3001	1524	shm
3026	1524	shm
3111	1524	shm
3159	1524	shm
3543	1524	shm
3576	1524	shm
1559	2097	shm
1559	2539	shm
2568	1559	shm
1798	1564	shm
1564	3255	shm
1570	2449	shm
1616	2174	shm
1616	2626	shm
1616	2952	shm
1616	2983	shm
1629	1633	shm
2831	1633	shm
1657	1730	shm
1657	1784	shm
1657	1797	shm
1915	1657	shm
1657	2539	shm
1657	2841	shm
1657	3026	shm
1657	3508	shm
1773	1689	shm
1689	1784	shm
2595	1689	shm
1689	2841	shm
1689	3508	shm
1744	1730	shm
1831	1730	shm
1915	1730	shm
1730	2539	shm
2611	1730	shm
3026	1730	shm
3111	1730	shm
1744	2539	shm
1773	1784	shm
1773	2384	shm
1773	2841	shm
1773	3508	shm
1915	1784	shm
1937	1784	shm
2340	1784	shm
2595	1784	shm
2611	1784	shm
2614	1784	shm
1784	2841	shm
3026	1784	shm
3111	1784	shm
1784	3508	shm
3543	1784	shm
3576	1784	shm
2990	1785	shm
1970	1788	shm
1915	1797	shm
2797	1797	shm
3026	1797	shm
3111	1797	shm
3411	1797	shm
1798	3011	shm
1798	3255	shm
1900	1814	shm
1814	2276	shm
2399	1814	shm
1814	2805	shm
1814	2957	shm
1814	3447	shm
1814	3582	shm
1915	1831	shm
1831	2539	shm
2657	1831	shm
3111	1831	shm
1851	1887	shm
2831	1887	shm
1900	2276	shm
1900	2805	shm
1900	2957	shm
1900	3447	shm
1900	3582	shm
1913	1928	shm
1913	2119	shm
1915	2539	shm
1915	2841	shm
1915	3026	shm
1915	3111	shm
1915	3411	shm
1915	3508	shm
1923	2539	shm
2621	1923	shm
2657	1923	shm
1923	3240	shm
2429	1934	shm
1934	2960	shm
1937	3411	shm
1937	3508	shm
1937	3576	shm
1970	2190	shm
1970	2306	shm
1970	2362	shm
1970	2524	shm
1970	2674	shm
1970	3207	shm
2019	2306	shm
2433	2019	shm
2019	2524	shm
2019	2750	shm
2019	3129	shm
2019	3207	shm
2249	2050	shm
2051	2174	shm
2051	2952	shm
2051	3205	shm
2328	2076	shm
2267	2097	shm
2568	2097	shm
3001	2097	shm
3578	2119	shm
2143	2405	shm
2143	2782	shm
2155	2440	shm
2433	2167	shm
3262	2167	shm
2185	3508	shm
2657	2211	shm
2211	3006	shm
2211	3159	shm
2267	3159	shm
2399	2276	shm
2931	2291	shm
2963	2291	shm
2962	2293	shm
2433	2306	shm
2750	2306	shm
3129	2306	shm
3207	2306	shm
3262	2306	shm
2399	2327	shm
2967	2327	shm
2330	2626	shm
2340	2539	shm
2611	2340	shm
2340	2841	shm
2340	3508	shm
3543	2340	shm
2340	3576	shm
2348	3134	shm
2433	2362	shm
2370	2524	shm
3262	2370	shm
2962	2384	shm
2399	2805	shm
2399	2957	shm
2399	2967	shm
2399	3447	shm
2399	3582	shm
2429	2960	shm
2429	3044	shm
2429	3519	shm
2433	2688	shm
2433	2750	shm
2433	3129	shm
2433	3207	shm
2433	3262	shm
3098	2449	shm
2657	2451	shm
2490	3070	shm
3129	2524	shm
3207	2524	shm
3262	2524	shm
2568	2539	shm
2595	2539	shm
2610	2539	shm
2611	2539	shm
2621	2539	shm
2962	2539	shm
3026	2539	shm
3111	2539	shm
3543	2539	shm
2568	3001	shm
2595	2841	shm
2595	3123	shm
2595	3508	shm
2610	2841	shm
2611	2633	shm
2611	3026	shm
2611	3508	shm
2611	3576	shm
2614	3508	shm
2614	3576	shm
3543	2617	shm
2621	3240	shm
2651	3458	shm
2657	2974	shm
2657	3006	shm
2657	3240	shm
3192	2675	shm
3262	2688	shm
2689	3070	shm
3129	2750	shm
3262	2750	shm
2931	2838	shm
2963	2838	shm
2962	2841	shm
3026	2841	shm
3111	2841	shm
3411	2841	shm
3543	2841	shm
3576	2841	shm
3543	2853	shm
2861	2952	shm
2861	2983	shm
2963	2905	shm
3300	2905	shm
2918	3006	shm
2963	2931	shm
2983	2952	shm
3205	2952	shm
3566	2957	shm
3365	2960	shm
2974	3006	shm
3399	2974	shm
3399	3006	shm
3111	3026	shm
3026	3508	shm
3044	3519	shm
3111	3411	shm
3111	3508	shm
3399	3123	shm
3262	3129	shm
3192	3136	shm
3371	3165	shm
3192	3231	shm
3192	3283	shm
3571	3218	shm
3543	3508	shm
3576	3508	shm
3543	3576	shm
3566	3567	shm
2924	3257	shm
506	1460	shm
506	2398	shm
506	2926	shm
2398	1845	shm
1002	3151	shm
2199	2367	shm
244	2696	shm
244	3306	shm
238	244	shm
238	2696	shm
3114	3232	shm
238	3306	shm
238	1295	shm
3114	238	shm
418	1514	shm
418	2136	shm
923	2989	shm
2989	2736	shm
145	1890	shm
353	1994	shm
2415	353	shm
382	1912	shm
1994	3389	shm
323	2428	shm
426	2714	shm
426	3246	shm
2810	3506	shm
461	2808	shm
461	2506	shm
461	2630	shm
461	3397	shm
2506	2777	shm
3397	2777	shm
293	1647	shm
293	2880	shm
293	3093	shm
216	1766	shm
216	1872	shm
216	2601	shm
216	3016	shm
95	42	shm
42	1585	shm
42	1681	shm
42	3443	shm
42	3453	shm
95	105	shm
95	1246	shm
95	1517	shm
105	1382	shm
1246	1382	shm
1246	1547	shm
1246	2869	shm
1382	1547	shm
2104	1703	shm
266	360	shm
351	1895	shm
351	2114	shm
351	2631	shm
360	2687	shm
360	3184	shm
2631	1873	shm
261	2871	shm
301	2169	shm
301	2533	shm
301	2672	shm
335	1087	shm
335	1522	shm
335	2768	shm
354	1256	shm
354	3376	shm
354	1062	shm
2871	2118	shm
165	1321	shm
165	1653	shm
165	2173	shm
215	1138	shm
215	1264	shm
1420	215	shm
215	3538	shm
365	1846	shm
365	2303	shm
365	2397	shm
750	2487	shm
1420	3588	shm
34	11	shm
11	138	shm
11	485	shm
11	1091	shm
11	1304	shm
1307	11	shm
11	1398	shm
11	1423	shm
11	1442	shm
11	1544	shm
11	1780	shm
11	1987	shm
11	2004	shm
11	2094	shm
11	2970	shm
11	3092	shm
34	614	shm
34	1171	shm
34	2034	shm
34	2419	shm
34	2474	shm
34	2593	shm
34	2813	shm
34	3141	shm
138	2439	shm
3053	138	shm
138	3452	shm
138	3577	shm
614	485	shm
485	1726	shm
485	3517	shm
485	3577	shm
614	2105	shm
614	3307	shm
756	955	shm
1307	756	shm
1458	756	shm
756	2447	shm
955	2602	shm
3162	955	shm
1091	3517	shm
1171	1398	shm
1304	1726	shm
2034	1304	shm
1307	2546	shm
1307	2643	shm
1307	3053	shm
2419	1442	shm
2643	1442	shm
1458	3162	shm
3053	1758	shm
2094	3452	shm
2105	3517	shm
2546	2709	shm
2643	2602	shm
223	2422	shm
223	3539	shm
538	1288	shm
538	1343	shm
538	1626	shm
538	2373	shm
538	2716	shm
538	3176	shm
1343	1563	shm
1343	2992	shm
3176	1563	shm
2373	2992	shm
615	144	shm
144	1727	shm
144	1896	shm
144	2578	shm
144	2807	shm
615	2128	shm
79	1266	shm
79	1772	shm
79	2083	shm
79	2260	shm
1266	1737	shm
43	683	shm
43	1527	shm
43	2468	shm
43	2881	shm
43	3035	shm
43	3241	shm
2468	2248	shm
22	533	shm
22	831	shm
22	1020	shm
22	1594	shm
22	1615	shm
22	1976	shm
22	2005	shm
22	2212	shm
22	2237	shm
22	2406	shm
533	1932	shm
1020	3532	shm
1073	3390	shm
1594	1932	shm
905	1722	shm
905	1765	shm
2968	1608	shm
3308	1608	shm
2968	3308	shm
370	3042	shm
3042	2982	shm
512	1822	shm
512	2942	shm
561	1582	shm
561	2318	shm
634	1285	shm
758	401	shm
401	1093	shm
401	1643	shm
401	2413	shm
758	1010	shm
758	1675	shm
634	758	shm
1010	3526	shm
1093	1833	shm
1675	2191	shm
1675	2205	shm
634	887	shm
634	2857	shm
887	2969	shm
1448	3289	shm
848	2408	shm
582	974	shm
2802	65	shm
582	652	shm
582	344	shm
652	3343	shm
1825	212	shm
212	252	shm
252	2520	shm
2679	2834	shm
101	500	shm
101	300	shm
300	1975	shm
2591	300	shm
1868	3167	shm
71	2590	shm
383	1475	shm
383	430	shm
743	616	shm
616	1478	shm
616	1519	shm
616	1799	shm
620	2775	shm
1003	3335	shm
148	717	shm
430	222	shm
222	2284	shm
416	492	shm
416	839	shm
430	492	shm
430	1150	shm
430	1941	shm
430	2138	shm
430	3108	shm
447	3305	shm
447	3466	shm
486	3481	shm
632	2202	shm
632	3316	shm
1150	2897	shm
1941	3164	shm
3124	3080	shm
36	60	shm
36	1029	shm
36	1051	shm
36	1350	shm
36	2148	shm
2509	36	shm
36	2603	shm
36	2704	shm
36	2796	shm
36	378	shm
1607	60	shm
60	1672	shm
60	1907	shm
60	2936	shm
60	3333	shm
1029	1089	shm
1029	1796	shm
1029	1907	shm
1029	2824	shm
1029	3127	shm
1029	3002	shm
1051	1089	shm
1051	1672	shm
1051	1796	shm
1051	2972	shm
1051	3127	shm
1051	3002	shm
1089	1796	shm
1089	2824	shm
1089	3127	shm
1089	3002	shm
1907	1408	shm
2603	1408	shm
1408	2667	shm
1408	2726	shm
2936	1408	shm
2509	1607	shm
1672	3105	shm
2603	1820	shm
2796	1820	shm
1907	3105	shm
2603	2824	shm
2603	2936	shm
